"total_march_covid_deaths","Name","Population","Land.area.mi.2.","Water.area.mi.2.","state_num","flesch","favorite_count","id","lang","text","user_location"
3191,"New York","19,453,561","47,126","7,429",32,12.425,0,1238134392356327424,"en","Corona virus: College students:","New York, USA"
510,"Washington","7,614,893","66,456","4,842",47,25.8884782608696,14,1238161919862693888,"en","It's wild that one US political party has a bill for COVID-19 that helps individuals and includes paid sick days, health care worker protections, virus testing, and food security while the other party has written no bill but suggests giving cash and tax relief to corporations.","Seattle, WA and Menlo Park, CA"
367,"Texas","28,995,881","261,232","7,365",43,79.94,0,1242487486095536128,"en","This is not a game. Trump tires of Dr. Fauci because hes honest &amp; wont buy what Trump is selling to the public. So Bir","Texas"
319,"Maryland","6,045,680","9,707","2,699",20,70.144705882353,0,1239311219326156800,"en","me, partying with all my swords at the swords festival me, social distancing alone with my swords","Maryland, USA"
3191,"New York","19,453,561","47,126","7,429",32,83.0092307692308,0,1239312066969849856,"en","Updated Thumbnail as we are NOT using blood tests for COVID19 @ this time.","New York, NY"
626,"Florida","21,477,737","53,625","12,133",9,20.38,0,1238162420679487488,"en","Inside China's Communist Party high-stakes new propaganda campaign to deny any responsibility and smear the United Sta","SW Florida"
510,"Washington","7,614,893","66,456","4,842",47,61.4504545454545,0,1237944295795109888,"en","Sanjay Gupta just had Don Lemon read the CDCs coronavirus testing stats off of his phone. ZERO tests conducted today by CDC.","Washington DC"
62,"Oregon","4,217,737","95,988","2,391",37,52.5771428571429,0,1242488463556874240,"en","As the Chinese Communist Party (CCP) pushes propaganda and lies to try and blame the United States for coronavirus, we ne","Oregon, USA"
436,"Indiana","6,732,219","35,826","593",14,69.675,0,1242280438514749440,"en","Spoke to an NYC ER doctor colleague today who said their ER is intubating 1-2 patients *per hour*. Thats a 12 to 24 new","Indianapolis, IN"
1736,"Michigan","9,986,857","56,539","40,175",22,42.715,0,1243175691841155072,"en","Did I see you Americans are getting a one-time $1200 check to cover COVID unemployment? Because Canada just announced $20","Michigan, USA"
152,"Missouri","6,137,428","68,742","965",25,28.765,0,1243162958026375168,"en","the Department of Veterans Affairs, workers are scrambling to order medical supplies on Amazon after its leaders, lacki","Missouri, USA"
12,"Arkansas","3,017,804","52,035","1,143",4,46.9450000000001,0,1242274319151046656,"en","In an effort to support the whole-of-government response to the #COVID19 pandemic, the #OKGuard has activated its Joint Task Fo","Arkansas, USA"
312,"Ohio","11,689,100","40,861","3,965",35,40.4914285714286,0,1243163251736748032,"en","I still find it amazing - as a conservative - that there are Americans who openly talk about other Americans with this much","Ohio, USA"
814,"California","39,512,223","155,779","7,916",5,32.4342857142857,0,1236414039728640000,"en","Hong Kong had every reason to have an exponential epidemic (lots of travel from Wuhan/China) and yet has dramatically slowed th","California, Canada"
626,"Florida","21,477,737","53,625","12,133",9,58.4075,0,1236419876400627712,"en","STANFORD UNIVERSITY TO CANCEL CLASSES FOR THE NEXT 2 WEEKS DUE TO COVID-19 CONCERNS - NBC BAYAREA","Florida, USA"
510,"Washington","7,614,893","66,456","4,842",47,75.1211764705883,0,1243935414496497664,"en","A new FDA-authorized COVID-19 test doesnt need a lab and can produce results in just 5 minutes","Washington, DC"
626,"Florida","21,477,737","53,625","12,133",9,28.765,0,1236414903239561216,"en","The Medical community is informing citizens on what precautions to take to avoid the #coronavirus. Yet #trump lies","Florida, USA"
510,"Washington","7,614,893","66,456","4,842",47,21.395,0,1243726576090599424,"en","Stanford doctors: Coronavirus fatality rate may be far lower than current models predict News, Political Zoo","Washington, DC"
510,"Washington","7,614,893","66,456","4,842",47,62.1073913043478,0,1243732154447773696,"en","IMPORTANT UPDATE Very good news for NYC women who are about to give birth NY state says all hospitals MUST allow women to","Washington, DC"
1736,"Michigan","9,986,857","56,539","40,175",22,63.865,0,1237359941545050112,"en","The slow release of test kits suggests that Trump and members of his administration dont want people tested because the","Michigan, USA"
510,"Washington","7,614,893","66,456","4,842",47,21.565,0,1237229310878064640,"en","A reminder that Tulsi, a millennial with a very healthy/sharp cognitive ability, was ready to speak about Coronavirus at the","Washington, DC"
626,"Florida","21,477,737","53,625","12,133",9,59.635,0,1237229759316271104,"en","Dr. Drew on the coronavirus: Businesses are getting destroyed and peoples lives are being upended not by the virus, but","Florida, USA"
98,"Kentucky","4,467,673","39,486","921",17,49.9140909090909,0,1237235023700471808,"en","Your daily reminder that: a. Trump is using a provision of the Affordable Care Act to require that insurers cover the C","NY, California & Kentucky"
150,"Alabama","4,903,185","50,645","1,775",1,43.565,0,1237268422649618432,"en","@jmichaelp62 @MelissaAFrancis China sent it to labs around the world. They had test kits ready once it spread. We didnt. Also, WHO offered their kits to countries. We rejected them. We missed many opportunities to get ahead of the curve.","Alabama, USA"
3191,"New York","19,453,561","47,126","7,429",32,47.565,0,1240731884969213952,"en","In the study, the scientists observed a ""significant"" reduction in viral load in the patients treated with hydroxychl","New York, USA"
859,"Pennsylvania","12,801,989","44,743","1,312",38,71.065,0,1240731716970598400,"en","Pres. Trump's notes from today's Coronavirus Task Force press briefing at the White House (pics: Jabin Botsford) ht","Pennsylvania, USA"
152,"Missouri","6,137,428","68,742","965",25,66.1,0,1245097140797521920,"en","Coronavirus. Will the CURE be worse than the DISEASE?","Missouri, USA"
37,"Iowa","3,155,070","55,857","416",15,44.97,0,1244922141654614016,"en","Is this a press conference about a pandemic or the fucking Home Shopping Network? #StopAiringTrump","Peace, Love, Iowa."
167,"Wisconsin","5,822,434","54,158","11,339",49,30.3329411764706,0,1245097186356068352,"en","Because of #coronavirus; I'm staying home, not working, blaming others, complaining about everything and wanting a check","Wisconsin"
626,"Florida","21,477,737","53,625","12,133",9,59.635,0,1245107668286681088,"en","journalists bashed President Donald Trump for saying on March 4 that the death rate of the novel coronavirus is like","Florida, USA"
814,"California","39,512,223","155,779","7,916",5,52.5771428571429,0,1240003493835837440,"en","Will somebody tell me what, in the name of idiocy, funding planned parenthood has to do with allocating money to fight","California, USA"
626,"Florida","21,477,737","53,625","12,133",9,38.165,0,1240738436350435328,"en","This is a sobering observation. Open borders and freedom of movement can be blamed for the widespread transmissions.","Florida native"
79,"North Carolina","10,488,084","48,618","5,201",33,76.725,0,1240743054400729088,"en","Repeat after me; China is not our friend China is not our friend China is not our friend China is not our friend Trump","North Carolina, USA"
436,"Indiana","6,732,219","35,826","593",14,55.2152941176471,0,1243909615693299712,"en","Due to Corona, we officially have three days of the week 1. Yesterday 2. Today 3. Tomorrow","Indiana "
3191,"New York","19,453,561","47,126","7,429",32,56.9784615384616,0,1243913258999975936,"en","only going to be more': NYC nurse dies after contracting coronavirus | Via: nbcnews","New York"
105,"Tennessee","6,829,174","41,235","909",42,75.1211764705883,0,1236391570070540288,"en","me at my e gfs crib after copping a cheap plane ticket cuz of the corona virus","Bean Station,Tennessee"
814,"California","39,512,223","155,779","7,916",5,-22.71,0,1243702949454311424,"en","The Villages, Florida's huge Republican-rich retirement community, is experiencing community spread of coronavirus more th","California, USA"
510,"Washington","7,614,893","66,456","4,842",47,90.09,0,1243049703341621248,"en","Dont ingest fish tank cleaner Sweet Lord, why do we have to tell adults this?","Olympia, Washington "
814,"California","39,512,223","155,779","7,916",5,30.3329411764706,0,1235643917338423296,"en","Chinese doctors say coronavirus like a combination of SARS and AIDS, can cause irreversible lung damage #SmartNews","Salinas, California"
963,"Louisiana","4,648,794","43,204","9,174",18,72.9868181818182,0,1243043861192159232,"en","If this lockdown causes the housing market to crash, first thing Im doing after graduating is buying a home Im trynna catc","Eastvale, CA Hampton, VA "
37,"Iowa","3,155,070","55,857","416",15,56.6057142857143,0,1243043169236901888,"en","Urban Planners, Social Workers and Mental Health therapists should be ramping up to play a key role in the aftermath o","Iowa City "
814,"California","39,512,223","155,779","7,916",5,42.715,0,1241424771159490560,"en","COVID cheat code: Target and grocery stores are a mess in LA. So, I hit the Korean/African/Caribbean markets yesterday for"," California SF"
3725,"New Jersey","8,882,190","7,354","1,368",30,71.7678571428572,0,1235650709477101568,"en","You have absolutely no idea what the hell youre doing. Neither does Mike Pence.","New Jersey, USA"
814,"California","39,512,223","155,779","7,916",5,48.5485714285714,0,1242246842588381184,"en","Can Vice President Biden explain why the Obama administration did not order the N95 masks to replace the 100 million used","California, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,45.2623529411765,0,1242200935566278656,"en","Top Olympic officials now say that the Tokyo games will be suspended due to the Coronavirus pandemic.","West Michigan and Central Michigan"
3191,"New York","19,453,561","47,126","7,429",32,53.655,5,1242464912720289792,"en","#Evdekal kedinle ve kitabinla #Stayhome with a good book and a cat","New York, USA"
3191,"New York","19,453,561","47,126","7,429",32,72.72,0,1237907411165425664,"en","I wish Donald Trump would just be quiet and let the experts do the talking when it comes to the coronavirus.","New York, NY. L.E.S, Baby!"
436,"Indiana","6,732,219","35,826","593",14,61.24,0,1238117075866071040,"en","I wish the CoronaVirus would cancel your debt","Indiana, USA"
510,"Washington","7,614,893","66,456","4,842",47,47.565,0,1237919570616344576,"en","As of this afternoon, there are currently no COVID-19 cases at @UofMaryland confirmed by the @MDHealthDept, according t","Washington, DC"
510,"Washington","7,614,893","66,456","4,842",47,65.2959090909091,0,1.238116635527e+18,"en","My kids long mocked my habit of sitting on the couch and watching old film noir movies while avoiding any social contac","Washington, DC"
1736,"Michigan","9,986,857","56,539","40,175",22,80.4986956521739,0,1239290944316477440,"en","One pastor said half of his church is ready to lick the floor, to prove theres no actual virus, said King, lead pastor","Michigan, USA"
319,"Maryland","6,045,680","9,707","2,699",20,54.725,0,1239307071520153600,"en","social distancing mood board","Maryland, USA"
626,"Florida","21,477,737","53,625","12,133",9,28.4057142857143,2,1242010169996759040,"en","@MattHancock @piersmorgan #gmb Matt you have got to do more. Its urgent. More testing and tracing! Lockdown! Disinfecting streets! #LockdownNow #StayHomeSaveLives","UK/GER/Florida"
814,"California","39,512,223","155,779","7,916",5,66.15,0,1237901770195521536,"en","Update. The Cleveland Clinic has developed a COVID 19 test that gives results in 8 hours as opposed to the 2-3 days it take","Central Valley, CA "
105,"Tennessee","6,829,174","41,235","909",42,49.5184210526316,0,1242257365992378368,"en","Speaker Nancy Pelosi has drawn up a competing coronavirus aid bill that, at 1,119 pages, manages to include ever","USMC in TN  ..... 100% Folw Bk"
113,"Nevada","3,080,156","109,781","791",28,38.485,0,1237902659471806464,"en","Coronavirus severely underestimates how long I can sit inside my house living off of nothing but caffeine and shredded chee","Nevada, USA"
499,"Georgia","10,617,423","57,513","1,912",10,61.4504545454545,0,1237895855845199872,"en","WHAT? Today, the Trump administration stood by a proposed cut of $9.5 billion to HHS, including a 15 percent cut of $1.","Georgia, USA"
312,"Ohio","11,689,100","40,861","3,965",35,44.405,0,1242190248534310912,"en","@AynRandPaulRyan Florida should be taking the lead in corona soon.","Cleveland, Ohio, USA"
